"x";"y";"vx";"vy";"t"
-5.122975;48.0975266666667;7.3988730395102;0.129147809300288;0
-5.11586666666667;48.0987816666667;8.3373872951608;-1.02370243811377;147
-5.10818;48.09957;7.4339216722935;-1.58012883038697;290
-5.10141666666667;48.1001083333333;7.11290165877856;-1.64214273961622;417
-5.08062166666667;48.1008933333333;7.84169881649623;-2.39744792296096;824
-5.06685;48.100595;7.50643129432975;-1.188901919387;1126
-5.05969166666667;48.1006783333333;6.90228578221837;-2.37664758963444;1248
-5.05340166666667;48.0999866666667;7.70355814479001;-2.5030377723177;1297
-5.04248;48.098725;6.58179298617112;-3.79999995231628;1511
-5.03388166666667;48.0983116666667;7.37424742716296;-1.83860638348601;1708
-5.02459833333333;48.09709;7.40171487537894;-2.12240758721724;1848
-5.01098666666667;48.097285;7.97694317507323;-1.40655030534366;2128
-5.000515;48.0979516666667;7.90000009536743;4.83735491502776e-16;2309
-4.976885;48.0994383333333;7.42701051556178;-1.04379825720049;2753
-4.97016;48.0995566666667;7.86993820992932;-0.688530376018319;2858
-4.96298;48.0997616666667;7.94036921313058;-0.974954747241179;2989
-4.95525833333333;48.09977;8.03962420692102;-0.987141728071159;3148
-4.948245;48.0998666666667;7.38605814759156;-1.30236133250198;3260
-4.94064;48.100075;7.34484161680236;-0.901833152820457;3439
-4.93117833333333;48.1001983333333;7.74186017211547;-0.950580901804882;3588
-4.88114333333333;48.102055;7.88917341979787;-0.4134540593104;4530
-4.87504333333333;48.1020416666667;7.3988730395102;-0.129147809300289;4618
-4.86837833333333;48.1021783333333;7.58148668683954;-0.530149193802857;4739
-4.85962666666667;48.1024266666667;6.89894919193201;-0.120421606081647;4922
-4.85298;48.1030183333333;6.99040674328202;-0.366351693700605;5063
-4.83868833333333;48.10464;7.26001002587839;-0.763057801791092;5360
-4.832725;48.10494;7.07665528532679;-2.16355064283099;5475
-4.82474166666667;48.104575;7.58958436889803;-0.397753262455226;5660
-4.818435;48.10429;7.82311783749773;-1.0994675108571;5770
-4.80962833333333;48.1038933333333;7.92214454993256;-1.11338480768052;5928
-4.76754333333333;48.1057983333333;7.58148668683954;0.530149193802858;6699
-4.74767666666667;48.10834;9.59415232062067;-0.335035181657108;7050
-4.73896666666667;48.1093266666667;9.287254863691;0.48672440304167;7175
-4.72089166666667;48.1102333333333;9.18739152926861;0.481490787452793;7471
-4.71143166666667;48.1106316666667;9.54741057491542;-1.00347328724392;7602
-4.69525166666667;48.1108333333333;9.27734585768661;0.648735219125358;7871
-4.687675;48.1118016666667;8.99451744317186;0.31409547032251;7985
