"x";"y";"vx";"vy";"t"
-4.04144666666667;49.84756;5.71681439593653;-17.5945455514603;0
-4.03483833333333;49.69275;0.973448806083338;-18.574509727382;1792
-4.03495166666667;49.6891283333333;0.322869519089744;-18.4971823603932;1836
-3.96634333333333;49.4226033333333;10.0331902174276;-19.6912445244549;4601
-3.96444666666667;49.4197733333333;10.0331902174276;-19.6912445244549;4631
-3.94182;49.363965;1.98715086815206;-22.7132383564556;5190
-3.94123;49.3442433333333;1.99586647567411;-22.8128582062829;5372
-3.94018666666667;49.2987883333333;1.96971981934436;-22.5140005568916;5810
-3.94014666666667;49.296795;1.96971981934436;-22.5140005568916;5823
-3.94013666666667;49.296165;1.96971981934436;-22.5140005568916;5829
-3.94012666666667;49.29564;1.96971981934436;-22.5140005568916;5835
-3.92787833333333;49.166595;4.69880429179338;-22.1061361497177;7072
-3.917085;49.11226;3.55106247576327;-22.420526085056;7590
-3.916995;49.1115233333333;3.15922949797414;-22.4790859159482;7599
-3.91591666666667;49.054195;1.60439889611489;-22.943973155976;8140
-3.91592833333333;49.0522666666667;1.20896060917658;-23.0683426337776;8159
-3.91625;49.0390916666667;1.2246613561203;-23.3679307323101;8282
-3.91636333333333;49.0347533333333;0.816648209525415;-23.3857449710095;8322
-3.91646;49.0321516666667;0.816648209525415;-23.3857449710095;8348
-3.91653;49.0304183333333;0.813158246542063;-23.2858055070702;8359
-3.95192166666667;48.745355;1.69001260618163e-15;-13.8000001907349;11171
-3.95190666666667;48.744895;1.67776609147359e-15;-13.6999998092651;11177
-3.95187666666667;48.744105;1.66551969355697e-15;-13.6000003814697;11189
-3.95186;48.7437116666667;1.65327317884893e-15;-13.5;11195
-3.961895;48.720145;-1.45878251171611;1.51061351210958;23113
-3.961005;48.7198116666667;-0.824176377536297;1.48685354384209;23183
-3.95665833333333;48.7259983333333;3.21498921679096;8.83311027692325;23465
-3.954545;48.73005;3.93323164824519;10.8064651390379;23545
-3.95439666666667;48.7303266666667;3.96743379304809;10.9004347595808;23550
-3.95374333333333;48.7315733333333;3.93937479312599;11.4407751254384;23572
-3.95255;48.7337883333333;4.34365575500083;11.9340961047489;23609
-3.951435;48.7389183333333;-0.233862239602047;13.397958733684;23693
-3.95150166666667;48.7415433333333;-0.253059893340625;14.4977915797677;23732
-3.95156666666667;48.7431216666667;-0.260040849257974;14.8977302764186;23753
-3.95159333333333;48.74364;-0.26353134386056;15.0977005782731;23761
-3.95161166666667;48.7440116666667;-0.267021821819234;15.2976699265986;23767
-3.951635;48.7445383333333;-0.272257547079202;15.5976244258513;23773
-3.95168166666667;48.7468333333333;0.280983750297829;16.0975482734295;23803
-3.95170333333333;48.748235;0.286219458913885;16.3975018191532;23821
-3.95177833333333;48.7510816666667;-0.294945662132542;16.8974256667314;23855
-3.95193666666667;48.7563333333333;-0.296690909433836;16.9974108176587;23924
-3.95198666666667;48.7571266666667;-0.889711256130054;16.9767020908278;23930
-3.95395333333333;48.7629033333333;-7.23312392201977;14.8301017639363;24012
-3.95447;48.7635916666667;-8.25000000000001;14.2894191624432;24018
-3.95480833333333;48.7639916666667;-8.69067573127642;13.9079884534607;24025
-3.95564666666667;48.764905;-9.11484389994285;13.5133118001417;24038
-3.95583;48.7651;-9.11484389994285;13.5133118001417;24043
-3.95626833333333;48.7655483333333;-9.34929547491797;13.3521776969471;24051
-3.95703333333333;48.766315;-9.34929547491797;13.3521776969471;24062
-3.957355;48.7666316666667;-9.34929547491797;13.3521776969471;24067
-3.960095;48.76936;-9.29193870649105;13.2702637424451;24111
-3.96085166666667;48.77012;-9.29193870649105;13.2702637424451;24125
-3.96198;48.7712583333333;-9.23458084405389;13.1883482255345;24136
-3.965455;48.7743833333333;-11.1722872776174;11.1722872776174;24191
-3.97236666666667;48.7787333333333;-12.0268976108566;10.0917653494767;24275
-3.975715;48.7808416666667;-11.7734697393741;10.2345211025186;24319
-3.97969666666667;48.7837533333333;-10.7672047421145;11.1497669052491;24371
-3.980545;48.784425;-10.7672047421145;11.1497669052491;24384
-3.98139;48.7850983333333;-10.8366708441515;11.2217011596893;24402
-3.98391;48.7871383333333;-10.8366708441515;11.2217011596893;24436
-3.98559833333333;48.7885133333333;-10.9061362837107;11.2936347281136;24456
-3.98689833333333;48.7895783333333;-11.184000029381;11.5813710598586;24478
-3.98822;48.7906583333333;-11.3923970105364;11.7971724511475;24493
-3.99277166666667;48.7943216666667;-11.87865839984;12.3007108601973;24553
-3.99371;48.7950716666667;-11.948124501877;12.3726451146375;24563
-3.99754166666667;48.7981216666667;-12.3649184641879;12.8042478972153;24614
-3.998515;48.7988916666667;-12.3649184641879;12.8042478972153;24623
-4.00045666666667;48.8004433333333;-12.503850668262;12.9481164060957;24652
-4.00340166666667;48.8027966666667;-12.642782872336;13.0919849149762;24685
-4.00439166666667;48.803585;-12.642782872336;13.0919849149762;24696
-4.005385;48.804375;-12.7122476494174;13.1639177973846;24706
-4.00638;48.8051666666667;-12.7122476494174;13.1639177973846;24720
