"x";"y";"vx";"vy";"t"
-5.052515;49.1936183333333;-10.9717416124787;-6.59248745708441;0
-5.07855666666667;49.1829866666667;-11.3449331199386;-6.55000019073487;346
-5.11725833333333;49.16738;-11.085125333622;-6.40000009536744;825
-5.16207666666667;49.1492616666667;-11.3449331199386;-6.55000019073487;1416
-5.19551;49.1356216666667;-11.4315351647733;-6.59999990463257;1822
-5.20640666666667;49.1310366666667;-11.4315351647733;-6.59999990463257;1960
-5.22599666666667;49.123005;-11.3449331199386;-6.55000019073487;2210
-5.24970166666667;49.1133666666667;-11.457518497167;-6.35100621016721;2548
-5.26618;49.1067916666667;-11.3449331199386;-6.55000019073487;2721
-5.27963666666667;49.1012716666667;-11.4315351647733;-6.59999990463257;2940
-5.28912833333333;49.097245;-11.3449331199386;-6.55000019073487;3067
-5.30170666666667;49.0921033333333;-11.4315351647733;-6.59999990463257;3171
-5.31436166666667;49.0868733333333;-11.604740080349;-6.69999980926514;3342
-5.32875833333333;49.08088;-11.719903742027;-6.49644872636072;3509
-5.340135;49.076335;-11.604740080349;-6.69999980926514;3652
-5.35207666666667;49.0714283333333;-11.5181380355143;-6.65000009536744;3813
-5.36137666666667;49.0675883333333;-11.085125333622;-6.40000009536744;3943
-5.37278;49.06277;-11.0574578520739;-6.64399096986827;4090
-5.38362833333333;49.0581916666667;-11.457518497167;-6.35100621016721;4220
-5.3938;49.05402;-11.228891966181;-6.74699897779315;4349
-5.40393333333333;49.0497383333333;-11.2583302491977;-6.50000000000001;4471
-5.41484833333333;49.0452933333333;-11.457518497167;-6.35100621016721;4612
-5.42432833333333;49.0414783333333;-11.4315351647733;-6.59999990463257;4770
-5.43537166666667;49.0368916666667;-11.5181380355143;-6.65000009536744;4866
-5.44834166666667;49.0317866666667;-11.604740080349;-6.69999980926514;5036
-5.45880833333333;49.02754;-11.604740080349;-6.69999980926514;5182
-5.46918666666667;49.023255;-11.6324422717744;-6.44796804174638;5289
-5.48204666666667;49.01812;-11.4003252628298;-6.85000649453944;5459
-5.493185;49.013485;-11.5181380355143;-6.65000009536744;5597
-5.50368;49.0093083333333;-11.719903742027;-6.49644872636072;5718
-5.51568333333333;49.00448;-11.604740080349;-6.69999980926514;5870
-5.53496666666667;48.9965783333333;-11.604740080349;-6.69999980926514;6108
-5.53983666666667;48.99455;-11.604740080349;-6.69999980926514;6172
-5.550175;48.9902883333333;-11.5181380355143;-6.65000009536744;6299
-5.56042;48.9860433333333;-11.604740080349;-6.69999980926514;6448
-5.58226833333333;48.9769233333333;-11.6913429510899;-6.75000000000001;6707
-5.59192333333333;48.9728833333333;-11.6574756165321;-7.00451801524817;6822
-5.77353333333333;48.8962283333333;-7.39913581012644;-10.5670610588463;9139
